"","X","Countrycode","Namespace","AirQualityNetwork","AirQualityStation","AirQualityStationEoICode","SamplingPoint","SamplingProcess","Sample","AirPollutant","AirPollutantCode","AveragingTime","Concentration","UnitOfMeasurement","DatetimeBegin","DatetimeEnd","Validity","Verification","statname","stattype","statareatype","lon","lat","altitude"
"811",811,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",11.5,"µg/m3","2015-10-18 00:00:00 +01:00","2015-10-19 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"812",812,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8.1999998,"µg/m3","2015-10-15 00:00:00 +01:00","2015-10-16 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"813",813,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",7.30000019,"µg/m3","2015-10-14 00:00:00 +01:00","2015-10-15 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"814",814,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",13.5,"µg/m3","2015-10-13 00:00:00 +01:00","2015-10-14 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"815",815,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17.8999996,"µg/m3","2015-10-22 00:00:00 +01:00","2015-10-23 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"816",816,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8,"µg/m3","2015-10-19 00:00:00 +01:00","2015-10-20 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"817",817,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15,"µg/m3","2015-10-20 00:00:00 +01:00","2015-10-21 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"818",818,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15.30000019,"µg/m3","2015-10-23 00:00:00 +01:00","2015-10-24 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"819",819,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",21.8999996,"µg/m3","2015-11-01 00:00:00 +01:00","2015-11-02 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"820",820,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",19.3999996,"µg/m3","2015-11-02 00:00:00 +01:00","2015-11-03 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"821",821,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",14.30000019,"µg/m3","2015-10-30 00:00:00 +01:00","2015-10-31 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"822",822,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",27.10000038,"µg/m3","2015-10-29 00:00:00 +01:00","2015-10-30 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"823",823,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",28.10000038,"µg/m3","2015-10-28 00:00:00 +01:00","2015-10-29 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"824",824,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18.10000038,"µg/m3","2015-10-25 00:00:00 +01:00","2015-10-26 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"825",825,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",24.70000076,"µg/m3","2015-10-27 00:00:00 +01:00","2015-10-28 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"826",826,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",20.29999923,"µg/m3","2015-10-26 00:00:00 +01:00","2015-10-27 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"827",827,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",25.5,"µg/m3","2015-11-03 00:00:00 +01:00","2015-11-04 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
"828",828,"AT","AT.0008.20.AQ","NET.06","STA.06.142","AT60142","SPO.06.142.55410.5.1","SPP.06.142.55410.5.1.5232","SAM.06.142.55410.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",28.3999996,"µg/m3","2015-11-04 00:00:00 +01:00","2015-11-05 00:00:00 +01:00",1,1,"Leoben Donawitz","Industrial","urban",15.077508,47.37611,555
