"","X","Countrycode","Namespace","AirQualityNetwork","AirQualityStation","AirQualityStationEoICode","SamplingPoint","SamplingProcess","Sample","AirPollutant","AirPollutantCode","AveragingTime","Concentration","UnitOfMeasurement","DatetimeBegin","DatetimeEnd","Validity","Verification","statname","stattype","statareatype","lon","lat","altitude"
"1743",1743,"AT","AT.0008.20.AQ","NET.07","STA.07.2519","AT72519","SPO.07.2519.4033.5.1","SPP.07.2519.4033.5.1.2461","SAM.07.2519.4033.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",15.28299902,"µg/m3","2017-04-20 00:00:00 +01:00","2017-04-21 00:00:00 +01:00",1,1,"Brixlegg Innweg","Industrial","rural",11.872784,47.430836,520
"1744",1744,"AT","AT.0008.20.AQ","NET.07","STA.07.2519","AT72519","SPO.07.2519.4033.5.1","SPP.07.2519.4033.5.1.2461","SAM.07.2519.4033.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",9.96099947,"µg/m3","2017-04-22 00:00:00 +01:00","2017-04-23 00:00:00 +01:00",1,1,"Brixlegg Innweg","Industrial","rural",11.872784,47.430836,520
"1745",1745,"AT","AT.0008.20.AQ","NET.07","STA.07.2519","AT72519","SPO.07.2519.4033.5.1","SPP.07.2519.4033.5.1.2461","SAM.07.2519.4033.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",17.49500082,"µg/m3","2017-04-27 00:00:00 +01:00","2017-04-28 00:00:00 +01:00",1,1,"Brixlegg Innweg","Industrial","rural",11.872784,47.430836,520
"1746",1746,"AT","AT.0008.20.AQ","NET.07","STA.07.2519","AT72519","SPO.07.2519.4033.5.1","SPP.07.2519.4033.5.1.2461","SAM.07.2519.4033.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",10.8459997,"µg/m3","2017-04-28 00:00:00 +01:00","2017-04-29 00:00:00 +01:00",1,1,"Brixlegg Innweg","Industrial","rural",11.872784,47.430836,520
"1747",1747,"AT","AT.0008.20.AQ","NET.07","STA.07.2519","AT72519","SPO.07.2519.4033.5.1","SPP.07.2519.4033.5.1.2461","SAM.07.2519.4033.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",9.33599947,"µg/m3","2017-04-29 00:00:00 +01:00","2017-04-30 00:00:00 +01:00",1,1,"Brixlegg Innweg","Industrial","rural",11.872784,47.430836,520
"1748",1748,"AT","AT.0008.20.AQ","NET.07","STA.07.2519","AT72519","SPO.07.2519.4033.5.1","SPP.07.2519.4033.5.1.2461","SAM.07.2519.4033.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8.26899908,"µg/m3","2017-05-05 00:00:00 +01:00","2017-05-06 00:00:00 +01:00",1,1,"Brixlegg Innweg","Industrial","rural",11.872784,47.430836,520
"1749",1749,"AT","AT.0008.20.AQ","NET.07","STA.07.2519","AT72519","SPO.07.2519.4033.5.1","SPP.07.2519.4033.5.1.2461","SAM.07.2519.4033.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",6.65100001,"µg/m3","2017-05-07 00:00:00 +01:00","2017-05-08 00:00:00 +01:00",1,1,"Brixlegg Innweg","Industrial","rural",11.872784,47.430836,520
"1750",1750,"AT","AT.0008.20.AQ","NET.07","STA.07.2519","AT72519","SPO.07.2519.4033.5.1","SPP.07.2519.4033.5.1.2461","SAM.07.2519.4033.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",12.92700003,"µg/m3","2017-05-10 00:00:00 +01:00","2017-05-11 00:00:00 +01:00",1,1,"Brixlegg Innweg","Industrial","rural",11.872784,47.430836,520
"1751",1751,"AT","AT.0008.20.AQ","NET.07","STA.07.2519","AT72519","SPO.07.2519.4033.5.1","SPP.07.2519.4033.5.1.2461","SAM.07.2519.4033.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",9.47999953,"µg/m3","2017-05-11 00:00:00 +01:00","2017-05-12 00:00:00 +01:00",1,1,"Brixlegg Innweg","Industrial","rural",11.872784,47.430836,520
"1752",1752,"AT","AT.0008.20.AQ","NET.07","STA.07.2519","AT72519","SPO.07.2519.4033.5.1","SPP.07.2519.4033.5.1.2461","SAM.07.2519.4033.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",9.97799967,"µg/m3","2017-05-12 00:00:00 +01:00","2017-05-13 00:00:00 +01:00",1,1,"Brixlegg Innweg","Industrial","rural",11.872784,47.430836,520
