"","X","Countrycode","Namespace","AirQualityNetwork","AirQualityStation","AirQualityStationEoICode","SamplingPoint","SamplingProcess","Sample","AirPollutant","AirPollutantCode","AveragingTime","Concentration","UnitOfMeasurement","DatetimeBegin","DatetimeEnd","Validity","Verification","statname","stattype","statareatype","lon","lat","altitude"
"723",723,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",5.97200011,"µg/m3","2015-06-23 00:00:00 +01:00","2015-06-24 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"724",724,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8.05599974,"µg/m3","2015-06-24 00:00:00 +01:00","2015-06-25 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"725",725,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",8.05599974,"µg/m3","2015-06-20 00:00:00 +01:00","2015-06-21 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"726",726,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",20.55599975,"µg/m3","2015-07-16 00:00:00 +01:00","2015-07-17 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"727",727,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",12.36100006,"µg/m3","2015-07-20 00:00:00 +01:00","2015-07-21 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"728",728,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",20.27799986,"µg/m3","2015-07-17 00:00:00 +01:00","2015-07-18 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"729",729,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",12.77799987,"µg/m3","2015-07-18 00:00:00 +01:00","2015-07-19 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"730",730,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",28.33300017,"µg/m3","2015-07-04 00:00:00 +01:00","2015-07-05 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"731",731,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",18.19400024,"µg/m3","2015-07-12 00:00:00 +01:00","2015-07-13 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
"732",732,"AT","AT.0008.20.AQ","NET.08","STA.08.0709","AT80709","SPO.08.0709.55230.5.1","SPP.08.0709.55230.5.1.4953","SAM.08.0709.55230.5.1","PM10","http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5","day",11.94400023,"µg/m3","2015-07-10 00:00:00 +01:00","2015-07-11 00:00:00 +01:00",1,1,"Höchst Gemeindeamt","Traffic","suburban",9.640284,47.458889,405
